id,contactGender,contactGrade,contactId,ClassPeriod,contactInitialNum
2308,99,7,99,7,415
2308,99,7,99,9,415
2308,1,7,99,9,418
2308,0,7,2395,6,434
2308,0,7,2061,3,436
2308,1,7,2028,1,449
2308,1,7,2028,2,449
2308,1,7,2028,9,449
2308,1,7,99,7,17
2308,1,7,99,2,17
2308,1,7,3119,6,67
2308,1,7,3022,3,75
2308,1,7,3022,6,75
2308,0,7,99,6,75
2308,0,7,99,4,80
2308,1,7,99,3,97
2308,0,7,3134,9,97
2308,0,7,99,2,107
2308,0,7,99,4,107
2308,0,7,99,7,110
2308,1,7,99,9,114
2308,1,7,99,9,132
2308,99,7,99,3,143
2308,1,7,99,9,144
2308,0,7,99,3,171
2308,1,7,99,5,173
2308,1,7,99,3,175
2308,1,7,99,5,176
2308,1,7,2450,4,191
2308,1,7,99,1,266
2308,1,7,99,5,276
2308,1,7,99,4,280
2308,1,7,99,9,283
2308,0,7,99,5,285
2308,0,7,99,6,287
2308,1,7,2006,4,288
2308,1,7,2356,1,298
2308,1,7,2356,2,298
2308,1,7,2356,2,298
2308,1,7,2356,2,298
2308,1,7,2356,4,298
2308,99,7,99,7,310
2308,1,7,99,6,315
2308,1,7,99,6,320
2308,1,7,2408,1,344
2308,1,7,2408,4,344
2308,1,7,2425,5,359
2308,0,7,99,7,394
2308,1,7,99,6,394
2309,0,8,99,7,68
2309,0,8,99,7,68
2309,1,8,3091,9,101
2309,0,8,2331,4,39
2309,0,8,2331,5,39
2309,0,8,2331,6,39
2309,0,8,2331,7,39
2309,0,8,2331,9,39
2309,1,8,3135,1,42
2309,1,8,3135,2,42
2309,1,8,3135,5,42
2309,1,8,3135,6,42
2309,1,8,99,4,59
2309,1,8,99,5,59
2309,1,8,99,9,59
2309,1,8,2299,1,142
2309,1,8,2299,2,142
2309,1,8,2299,5,142
2309,1,8,2096,1,275
2309,1,8,99,5,307
2309,1,8,99,6,326
2309,1,8,99,7,326
2309,1,8,99,7,328
2309,0,8,2462,7,348
2309,0,8,99,5,362
2309,0,7,99,9,68
2309,0,7,3426,9,244
2311,0,8,99,2,46
2311,0,8,2346,1,279
2311,1,8,3127,5,323
2311,0,8,2620,5,335
2311,0,8,2340,4,346
2311,1,8,2458,5,38
2311,0,8,2200,4,40
2311,0,8,99,1,117
2311,1,8,99,5,138
2311,1,8,99,3,158
2311,0,8,99,6,207
2311,0,8,2698,1,291
2311,0,8,3093,4,298
2311,0,8,99,2,324
2311,0,8,99,5,358
2311,0,8,99,2,362
2311,0,8,99,5,362
2311,0,8,99,5,362
2311,0,8,99,5,371
2311,1,7,99,6,9
2311,1,7,99,6,17
2313,0,8,99,6,46
2313,1,8,99,1,124
2313,1,8,2273,1,81
2313,1,8,2206,7,108
2313,1,8,99,1,188
2313,1,8,2444,9,238
2313,1,8,3136,9,324
2314,1,8,99,9,35
2314,1,8,3091,3,101
2314,0,8,2661,6,157
2314,0,8,2340,2,346
2314,1,8,99,7,415
2314,1,8,2348,1,454
2314,1,8,2348,1,454
2314,1,8,2415,3,55
2314,1,8,2415,3,55
2314,1,8,2415,5,55
2314,1,8,2080,5,71
2314,0,8,99,6,75
2314,1,8,2602,1,84
2314,1,8,2602,7,84
2314,1,8,2369,7,92
2314,1,8,3197,3,104
2314,1,8,3197,3,104
2314,1,8,3197,5,104
2314,0,8,2614,3,138
2314,0,8,99,7,161
2314,1,8,2274,9,174
2314,1,8,2399,3,176
2314,1,8,2263,2,303
2314,1,8,2263,2,303
2314,1,7,99,5,400
2314,1,7,3419,6,35
2314,1,7,99,7,175
2314,1,7,3291,5,220
2314,1,7,3291,6,220
2314,0,7,3115,6,291
2321,0,8,99,5,444
2321,0,8,99,3,357
2321,0,8,3378,3,52
2321,1,8,99,1,63
2321,0,8,2088,3,73
2321,1,7,99,4,400
2321,1,7,2483,2,422
2321,0,7,99,4,13
2321,1,7,99,2,57
2321,0,7,3365,6,57
2321,0,7,99,4,431
2321,0,7,2420,2,435
2321,1,7,99,3,83
2321,0,7,2126,1,106
2321,0,7,99,7,109
2321,1,7,2401,3,121
2321,0,7,2424,6,153
2321,1,7,99,3,158
2321,1,7,99,2,175
2321,1,7,3342,6,192
2321,1,7,99,6,232
2321,0,7,99,1,267
2321,1,7,2356,3,298
2321,0,7,2697,1,353
2321,0,7,99,3,358
2324,0,8,2171,9,2
2324,0,7,2510,3,35
2324,99,7,99,3,398
2324,0,7,3168,9,406
2324,1,7,3180,4,27
2324,0,7,99,9,102
2324,0,7,99,1,115
2324,0,7,99,9,115
2324,0,7,99,4,143
2324,0,7,99,9,195
2324,0,7,99,1,239
2324,0,7,99,2,239
2324,0,7,2687,1,306
2324,0,7,2687,2,306
2324,0,7,2686,1,352
2324,0,7,2686,2,352
2326,1,8,3238,9,67
2326,1,8,3238,9,67
2326,0,7,2343,1,410
2326,0,7,2343,1,410
2326,0,7,2265,1,417
2326,0,7,2265,1,417
2326,0,7,2265,1,417
2326,0,7,3414,2,421
2326,0,7,3414,2,421
2326,0,7,2071,1,28
2326,0,7,99,1,78
2326,0,7,3082,2,82
2326,0,7,99,1,109
2326,0,7,99,1,109
2326,0,7,99,1,109
2326,0,7,99,1,109
2326,0,7,99,1,109
2326,0,7,99,1,109
2326,0,7,99,2,176
2326,0,7,99,2,176
2326,0,7,2282,2,207
2326,0,7,2155,1,231
2326,0,7,2155,1,231
2326,0,7,99,1,247
2326,0,7,99,1,247
2326,0,7,99,1,247
2326,0,7,99,1,247
2326,0,7,99,1,247
2326,0,7,99,1,247
2326,0,7,99,5,273
2326,0,7,2565,1,283
2326,0,7,3179,1,372
2326,0,7,3179,1,372
2327,1,7,3241,4,411
2327,1,7,3241,9,411
2327,1,7,99,2,2
2327,1,7,99,5,2
2327,1,7,99,9,2
2327,1,7,99,7,157
2327,1,7,99,1,406
2327,0,7,99,4,414
2327,1,7,3190,3,5
2327,1,7,99,9,9
2327,0,7,3262,1,99
2327,0,7,3262,1,99
2327,0,7,99,6,140
2327,0,7,99,5,175
2327,1,7,3203,2,231
2327,1,7,2468,6,295
2331,1,8,99,7,68
2331,0,8,99,1,416
2331,1,8,2309,4,62
2331,1,8,2206,1,108
2331,0,8,99,1,202
2331,1,8,2081,1,207
2331,1,8,2547,7,298
2331,1,8,99,1,307
2331,1,8,3253,1,320
2331,0,8,99,1,371
2331,1,8,2665,1,395
2333,1,8,99,5,334
2333,0,8,2086,3,24
2333,0,8,99,7,46
2333,0,8,99,5,68
2333,1,8,3091,4,101
2333,1,8,3091,7,101
2333,1,8,99,3,201
2333,1,8,99,9,201
2333,1,8,3127,5,323
2333,0,8,2620,7,335
2333,1,8,99,9,415
2333,0,8,2412,3,439
2333,1,8,3436,6,450
2333,1,8,3436,7,450
2333,0,8,2159,6,71
2333,1,8,2273,1,81
2333,1,8,2273,3,81
2333,1,8,2273,7,81
2333,1,8,2273,9,81
2333,1,8,2476,5,97
2333,1,8,2206,3,108
2333,1,8,2206,9,108
2333,0,8,2594,5,121
2333,0,8,2594,7,121
2333,0,8,99,5,137
2333,1,8,99,3,166
2333,1,8,99,7,166
2333,0,8,2592,3,180
2333,1,8,99,1,188
2333,1,8,99,3,188
2333,1,8,99,9,188
2333,0,8,2008,4,199
2333,0,8,99,5,202
2333,1,8,99,6,204
2333,0,8,2558,7,206
2333,1,8,2081,6,207
2333,1,8,2313,1,273
2333,1,8,2300,6,276
2333,1,8,99,4,284
2333,1,8,99,9,284
2333,1,8,99,5,341
2333,1,8,99,7,341
2333,0,8,99,5,371
2334,1,8,99,4,400
2334,1,8,99,9,400
2334,0,8,2452,1,246
2334,0,8,99,9,368
2334,0,8,99,3,416
2334,1,8,99,7,448
2334,1,8,99,9,448
2334,1,8,2473,9,66
2334,0,8,99,1,109
2334,1,8,99,2,252
2334,1,8,99,9,252
2334,1,8,2313,2,273
2335,0,8,99,7,46
2335,1,8,99,5,157
2335,0,8,99,6,301
2335,0,8,2340,2,346
2335,0,8,99,5,368
2335,0,8,2667,2,402
2335,0,8,99,7,406
2335,0,8,3220,9,408
2335,1,8,2376,2,416
2335,0,8,99,7,416
2335,0,8,2372,7,424
2335,0,8,99,6,449
2335,1,8,99,4,5
2335,1,8,99,6,59
2335,1,8,2369,4,92
2335,0,8,3108,7,96
2335,0,8,3282,6,116
2335,0,8,99,6,176
2335,0,8,2246,7,177
2335,0,8,3164,9,193
2335,0,8,99,4,195
2335,0,8,2671,1,197
2335,0,8,99,7,202
2335,0,8,2410,7,254
2335,0,8,3214,7,266
2335,0,8,2153,6,285
2335,1,8,99,4,291
2335,0,8,99,1,324
2335,0,8,2079,1,361
2335,0,8,99,2,371
2335,0,8,99,7,377
2335,1,7,99,5,400
2335,0,7,2628,9,146
2335,0,7,3207,3,157
2335,0,7,3283,5,301
2335,0,7,99,9,439
2335,0,7,3013,4,449
2335,0,7,99,4,452
2335,0,7,2180,4,96
2335,0,7,99,1,100
2335,1,7,99,3,114
2335,1,7,2401,5,121
2335,0,7,99,9,138
2335,1,7,99,4,177
2335,0,7,99,1,195
2335,0,7,99,4,195
2335,1,7,3350,3,226
2335,0,7,2460,9,241
2335,0,7,3434,3,263
2335,0,7,99,9,285
2335,0,7,3420,3,320
2335,0,7,2170,3,369
2335,0,7,3179,4,372
2336,1,7,3293,9,32
2338,0,8,99,2,327
2338,0,8,2661,1,157
2338,1,8,99,1,201
2338,0,8,3257,1,131
2338,0,8,99,1,310
2340,1,8,99,2,57
2340,0,8,99,1,68
2340,0,8,99,6,357
2340,0,8,99,1,420
2340,0,8,99,5,436
2340,0,8,2311,4,437
2340,0,8,2200,2,40
2340,0,8,99,2,80
2340,1,8,2031,4,98
2340,1,8,99,5,118
2340,0,8,3093,9,298
2340,0,8,99,1,324
2340,1,7,99,3,444
2340,1,7,3336,3,124
2340,0,7,99,6,124
2340,0,7,99,3,98
2340,0,7,3400,9,202
2340,0,7,3130,3,310
2341,1,8,99,7,401
2341,1,8,2376,7,416
2341,1,8,2458,1,38
2341,1,8,2473,9,66
2341,0,8,2257,7,98
2341,1,8,99,9,109
2341,1,8,2600,6,126
2341,1,8,99,1,291
2341,1,8,99,1,344
2346,0,8,99,1,13
2346,0,8,99,2,416
2346,1,8,2125,2,428
2346,0,8,2311,1,437
2346,1,8,3098,5,14
2346,0,8,2331,2,39
2346,1,8,2473,7,66
2346,0,8,3444,3,67
2346,1,8,2602,2,84
2346,0,8,99,5,109
2346,0,8,99,1,117
2346,0,8,99,5,126
2346,0,8,3257,9,131
2346,1,8,99,1,173
2346,0,8,2592,1,180
2346,0,8,2642,4,186
2346,0,8,2698,1,291
2346,0,8,3089,9,295
2346,0,8,99,9,310
2346,0,8,99,4,311
2346,0,8,99,7,322
2346,0,8,99,3,324
2346,0,8,99,9,362
2346,0,7,99,6,124
2346,1,7,99,6,147
2347,0,8,2452,3,246
2347,1,8,99,2,401
2347,1,8,2004,2,402
2347,1,8,2004,9,402
2347,0,8,99,5,416
2347,1,8,99,6,5
2347,1,8,99,9,5
2347,1,8,99,9,5
2347,1,8,2461,9,12
2347,1,8,99,4,59
2347,1,8,2309,4,62
2347,1,8,2309,4,62
2347,1,8,99,1,63
2347,1,8,99,2,63
2347,1,8,99,2,63
2347,1,8,99,5,63
2347,1,8,99,5,63
2347,0,8,3257,3,131
2347,1,8,2124,9,175
2347,1,8,99,1,188
2347,1,8,2678,7,189
2347,1,8,2300,7,276
2347,0,8,99,3,324
2347,0,8,99,3,324
2347,1,7,99,1,57
2347,0,7,99,2,335
2347,0,7,99,2,335
2347,0,7,2495,1,39
2347,1,7,99,2,114
2347,0,7,2424,2,153
2347,1,7,3350,9,226
2347,0,7,99,4,266
2347,1,7,99,1,280
2347,1,7,99,6,280
2347,1,7,99,9,280
2347,1,7,99,9,280
2347,1,7,2356,1,298
2347,1,7,2053,4,310
2347,1,7,2408,1,344
2348,1,8,2078,5,1
2348,1,8,2296,6,411
2348,1,8,99,4,13
2348,1,8,99,1,57
2348,1,8,99,1,135
2348,0,8,2216,3,146
2348,0,8,99,9,168
2348,0,8,3266,3,419
2348,1,8,99,2,420
2348,1,8,99,5,448
2348,1,8,2458,9,38
2348,0,8,2159,6,71
2348,1,8,3197,3,104
2348,1,8,3197,6,104
2348,1,8,99,7,109
2348,1,8,2600,1,126
2348,1,8,2600,1,126
2348,1,8,2600,2,126
2348,1,8,2600,2,126
2348,1,8,2294,1,127
2348,1,8,2294,7,127
2348,1,8,99,3,131
2348,1,8,99,1,137
2348,1,8,2456,1,172
2348,1,8,2274,1,174
2348,1,8,2124,5,175
2348,1,8,2124,6,175
2348,0,8,2592,2,180
2348,1,8,2475,2,182
2348,1,8,99,9,188
2348,1,8,99,9,188
2348,0,8,99,9,195
2348,1,8,3233,4,202
2348,1,8,3233,4,202
2348,0,8,99,6,202
2348,0,8,99,6,202
2348,0,8,99,9,207
2348,1,8,99,5,217
2348,1,8,3209,6,228
2348,1,8,2444,2,238
2348,1,8,99,6,264
2348,0,8,99,5,270
2348,1,8,99,9,281
2348,0,8,2689,7,317
2348,0,8,99,4,329
2348,0,8,99,4,329
2348,1,8,2164,5,339
2348,1,8,99,3,344
2348,1,8,99,3,344
2348,1,8,99,6,344
2348,1,7,3417,2,402
2348,1,7,3417,2,402
2348,1,7,99,9,194
2348,1,7,99,9,382
2350,0,8,99,1,362
2350,1,7,2350,9,46
2350,1,7,2363,2,68
2350,1,7,2363,9,68
2350,0,7,99,3,135
2350,0,7,99,1,335
2350,1,7,3011,9,409
2350,1,7,3174,9,415
2350,1,7,99,9,418
2350,1,7,2028,1,449
2350,1,7,2028,1,449
2350,1,7,2028,1,449
2350,1,7,2028,2,449
2350,1,7,2308,2,4
2350,1,7,2308,9,4
2350,1,7,99,3,62
2350,1,7,2494,1,92
2350,1,7,2494,2,92
2350,1,7,2494,9,92
2350,0,7,99,3,117
2350,1,7,99,9,144
2350,1,7,99,3,158
2350,0,7,99,1,187
2350,1,7,2450,4,191
2350,0,7,99,1,195
2350,1,7,3291,2,220
2350,1,7,3025,1,265
2350,1,7,2006,1,288
2350,1,7,2356,1,298
2350,1,7,2356,2,298
2350,1,7,2356,2,298
2351,0,8,99,9,68
2351,1,8,3091,9,101
2351,1,8,99,1,124
2351,1,8,99,9,124
2351,1,8,99,9,201
2351,0,8,99,5,446
2351,1,8,3078,5,39
2351,0,8,2331,9,39
2351,1,8,3135,7,42
2351,1,8,3238,7,67
2351,1,8,99,1,89
2351,1,8,2206,9,108
2351,0,8,2504,3,118
2351,0,8,2592,9,180
2351,1,8,99,2,188
2351,1,8,3233,2,202
2351,1,8,2081,2,207
2351,1,8,2313,1,273
2351,1,8,2096,2,275
2351,1,8,99,7,285
2351,1,8,99,7,299
2352,1,8,99,6,218
2352,1,7,99,9,1
2352,1,7,99,2,101
2352,1,7,99,9,398
2352,0,7,2061,9,436
2352,1,7,99,2,448
2352,1,7,99,7,448
2352,1,7,99,9,448
2352,1,7,99,9,49
2352,0,7,99,5,54
2352,1,7,99,1,62
2352,1,7,3119,1,67
2352,1,7,3119,9,67
2352,1,7,2195,2,81
2352,0,7,99,9,94
2352,1,7,99,2,175
2352,1,7,99,6,176
2352,0,7,3400,1,202
2352,1,7,99,7,204
2352,1,7,99,2,237
2352,0,7,99,9,264
2352,1,7,99,6,276
2352,1,7,99,9,281
2352,0,7,2697,5,353
2352,1,7,2433,9,392
2356,1,7,99,9,101
2356,0,7,99,1,452
2356,1,7,2308,4,4
2356,1,7,2626,1,14
2356,1,7,2626,9,14
2356,0,7,2071,1,28
2356,0,7,2071,1,28
2356,0,7,3073,6,65
2356,1,7,2386,5,96
2356,0,7,99,9,100
2356,0,7,99,3,107
2356,0,7,99,4,107
2356,0,7,99,6,107
2356,1,7,99,9,126
2356,1,7,99,2,132
2356,1,7,99,5,162
2356,1,7,99,7,170
2356,0,7,99,1,177
2356,0,7,99,1,247
2356,1,7,99,4,280
2356,0,7,3132,4,288
2356,1,7,99,6,303
2356,0,7,99,7,303
2356,0,7,99,6,309
2356,0,7,2227,1,367
2356,1,7,99,6,393
2357,1,8,99,1,400
2357,1,8,99,2,57
2357,1,8,99,4,57
2357,1,8,3127,1,323
2357,1,8,3127,2,323
2357,1,8,3265,3,409
2357,1,8,3110,9,410
2357,1,8,2496,3,438
2357,1,8,99,2,448
2357,1,8,2530,9,452
2357,1,8,2695,1,16
2357,1,8,2526,9,61
2357,0,8,3234,1,70
2357,0,8,99,1,109
2357,1,8,2093,9,132
2357,1,8,2093,9,132
2357,1,8,2640,5,159
2357,1,8,2268,9,164
2357,1,8,99,2,188
2357,1,8,99,2,188
2357,1,8,3233,1,202
2357,1,8,3233,9,202
2357,1,8,2277,9,213
2357,1,8,99,9,218
2357,0,8,99,5,230
2357,0,8,99,6,230
2357,1,8,2629,7,237
2357,0,8,3137,1,256
2357,1,8,99,1,291
2357,1,8,99,2,291
2357,0,8,3089,4,295
2357,1,8,2632,7,297
2357,1,8,2263,3,303
2357,1,7,99,3,9
2357,0,7,3083,5,52
2357,1,7,99,5,126
2357,1,7,99,6,126
2357,1,7,99,3,175
2357,0,7,3398,5,188
2357,0,7,3398,6,188
2357,0,7,3130,5,310
2357,1,7,99,5,343
2358,1,7,3270,1,19
2359,0,8,3015,7,113
2359,1,8,99,3,124
2359,1,8,99,3,124
2359,1,8,99,7,124
2359,1,8,99,1,201
2359,0,8,99,9,416
2359,1,8,3436,7,450
2359,0,8,99,7,45
2359,1,8,2031,3,98
2359,0,8,2650,9,110
2359,1,8,99,3,188
2359,1,8,2444,9,238
2359,1,8,2313,9,273
2359,1,8,99,3,307
2359,1,8,3136,9,324
2359,1,7,99,4,132
2359,1,7,99,4,158
2361,1,7,99,3,400
2361,1,7,99,9,400
2361,1,7,2363,1,68
2361,1,7,2363,2,68
2361,1,7,99,1,90
2361,0,7,99,4,335
2361,0,7,99,6,335
2361,1,7,3139,9,76
2361,1,7,99,9,80
2361,0,7,3262,6,99
2361,0,7,99,1,140
2361,1,7,99,9,159
2361,1,7,99,9,276
2361,1,7,99,2,280
2361,0,7,3132,5,288
2361,1,7,3116,9,383
2363,1,99,99,1,173
2363,1,8,99,3,401
2363,1,8,99,1,448
2363,0,7,99,5,1
2363,1,7,2350,2,46
2363,1,7,99,1,57
2363,1,7,99,4,57
2363,0,7,3365,1,57
2363,1,7,99,1,335
2363,0,7,99,1,335
2363,0,7,99,2,335
2363,1,7,99,1,396
2363,1,7,99,2,396
2363,1,7,99,2,396
2363,1,7,99,4,396
2363,1,7,3174,4,415
2363,1,7,99,4,418
2363,1,7,2028,1,449
2363,1,7,2028,1,449
2363,1,7,2308,1,4
2363,1,7,2308,2,4
2363,1,7,2308,4,4
2363,0,7,99,2,107
2363,1,7,99,2,114
2363,1,7,99,2,114
2363,1,7,99,2,114
2363,1,7,3123,1,152
2363,1,7,99,4,167
2363,1,7,99,5,167
2363,1,7,99,6,167
2363,1,7,99,1,280
2363,1,7,99,1,281
2363,1,7,99,1,281
2363,1,7,99,6,281
2363,1,7,2006,1,288
2363,1,7,2053,5,310
2363,1,7,99,5,382
2365,1,8,2078,9,1
2365,1,8,99,9,281
2365,1,7,3241,6,411
2365,0,7,2095,1,427
2365,0,7,2095,7,427
2365,0,7,99,7,12
2365,0,7,3263,6,32
2365,0,7,99,4,104
2365,0,7,99,7,104
2365,1,7,99,5,143
2365,1,7,99,5,144
2365,1,7,3170,7,151
2365,1,7,99,2,154
2365,1,7,99,9,175
2365,1,7,3350,9,226
2365,1,7,99,5,285
2365,1,7,2468,1,295
2365,1,7,2468,7,295
2365,1,7,99,9,325
2367,1,8,99,1,401
2367,1,8,99,2,401
2367,1,8,2004,1,402
2367,1,8,2004,2,402
2367,1,8,99,3,415
2367,1,8,2347,1,17
2367,1,8,2347,2,17
2367,1,8,99,1,63
2367,1,8,99,2,63
2367,0,8,2270,3,102
2367,1,7,2363,1,68
2367,1,7,2363,2,68
2367,0,7,99,6,379
2367,0,7,2597,5,405
2367,1,7,3190,1,5
2367,1,7,3190,2,5
2367,0,7,99,5,12
2367,1,7,99,4,17
2367,0,7,2495,1,39
2367,0,7,2495,2,39
2367,1,7,2527,5,117
2367,0,7,2424,1,153
2367,0,7,2424,2,153
2367,1,7,3255,6,163
2367,0,7,99,6,176
2367,0,7,3398,3,188
2367,0,7,99,1,195
2367,0,7,99,2,195
2367,0,7,99,3,197
2367,0,7,3400,4,202
2367,1,7,99,3,237
2367,1,7,3025,4,265
2367,1,7,99,1,266
2367,1,7,99,2,266
2367,0,7,3132,4,288
2367,0,7,99,4,294
2367,0,7,99,1,303
2367,0,7,99,2,303
2367,0,7,99,4,303
2367,0,7,99,3,307
2369,1,8,99,9,35
2369,1,8,3091,5,101
2369,1,8,3091,9,101
2369,0,8,2216,7,146
2369,1,8,99,2,448
2369,1,8,2461,2,12
2369,1,8,2461,9,12
2369,1,8,99,5,14
2369,1,8,99,9,14
2369,1,8,2347,3,17
2369,1,8,2602,1,84
2369,0,8,99,5,104
2369,0,8,99,5,109
2369,1,8,2268,5,164
2369,0,8,3388,5,172
2369,1,8,99,1,296
2369,0,8,99,5,319
2369,0,8,2335,4,341
2369,0,8,99,6,371
2369,1,7,99,3,162
2369,1,7,99,4,177
2369,1,7,3342,4,192
2369,1,7,3350,7,226
2369,0,7,3434,3,263
2369,0,7,2170,4,369
2369,0,7,3179,4,372
2370,0,8,99,7,1
2370,1,8,2296,9,411
2370,1,8,99,7,57
2370,1,8,99,6,401
2370,1,8,99,9,401
2370,0,8,2025,4,428
2370,1,8,99,9,448
2370,1,8,2080,4,71
2370,1,8,99,2,80
2370,1,8,2369,1,92
2370,1,8,2369,7,92
2370,1,8,2476,4,97
2370,1,8,2640,3,159
2370,1,8,2268,3,164
2370,1,8,2268,9,164
2370,1,8,99,2,180
2370,1,8,99,3,180
2370,1,8,99,9,180
2370,1,8,2148,4,181
2370,1,8,2475,6,182
2370,0,8,3153,3,183
2370,1,8,3233,6,202
2370,1,8,99,2,218
2370,1,8,2629,3,237
2370,1,8,2629,9,237
2370,1,8,2263,9,303
2370,1,8,99,6,307
2370,1,8,2665,5,395
2376,1,8,99,5,68
2376,0,8,2667,2,402
2376,0,8,99,1,407
2376,1,8,99,1,415
2376,1,8,99,7,415
2376,1,8,2496,9,438
2376,1,8,99,7,76
2376,1,8,99,9,80
2376,0,8,2257,7,98
2376,1,8,99,6,285
2376,0,8,2335,2,341
2376,0,8,99,2,371
2376,1,7,99,4,400
2376,0,7,99,4,452
2376,1,7,99,4,144
2376,1,7,3342,4,192
2376,1,7,99,4,369
2382,1,7,99,5,444
2382,1,7,3018,2,113
2382,1,7,3174,2,415
2382,0,7,3082,2,82
2382,0,7,99,5,110
2382,1,7,99,1,132
2382,0,7,99,1,138
2382,1,7,99,1,158
2382,1,7,2450,1,191
2382,0,7,99,1,195
2382,0,7,99,2,253
2382,0,7,2697,5,353
2391,0,8,99,3,411
2391,0,8,99,4,411
2391,0,8,99,5,411
2391,0,8,99,6,411
2391,0,8,99,9,411
2391,1,8,99,1,5
2391,1,8,99,2,5
2391,1,8,99,3,5
2391,1,8,99,5,5
2391,1,8,2461,4,12
2391,0,8,3234,9,70
2391,0,8,2159,1,71
2391,0,8,2159,6,71
2391,0,8,2159,9,71
2391,0,8,3108,5,96
2391,0,8,3108,7,96
2391,0,8,3108,9,96
2391,0,8,99,3,97
2391,0,8,99,9,97
2391,1,8,2600,5,126
2391,0,8,99,5,126
2391,0,8,2246,7,177
2391,1,8,99,5,180
2391,1,8,99,3,218
2391,0,8,2466,5,287
2391,0,8,2466,9,287
2391,1,7,99,3,406
2391,1,7,99,4,406
2391,1,7,99,4,215
2391,1,7,99,9,215
2392,1,8,99,9,400
2392,1,8,99,3,57
2392,1,8,2334,9,368
2392,0,8,99,9,368
2392,0,8,3220,3,408
2392,1,8,99,7,448
2392,1,8,99,9,448
2392,1,8,2348,7,454
2392,1,8,99,3,6
2392,1,8,99,3,6
2392,1,8,99,3,6
2392,1,8,99,5,6
2392,1,8,3135,5,42
2392,1,8,2289,2,43
2392,1,8,2415,4,55
2392,1,8,2473,9,66
2392,0,8,2159,7,71
2392,1,8,99,3,80
2392,1,8,99,4,80
2392,1,8,99,7,80
2392,1,8,2476,7,97
2392,1,8,3197,5,104
2392,1,8,2294,7,127
2392,1,8,2093,4,132
2392,1,8,2093,6,132
2392,0,8,99,2,171
2392,0,8,99,3,171
2392,1,8,99,1,177
2392,1,8,99,5,188
2392,1,8,99,7,198
2392,1,8,3233,5,202
2392,0,8,99,7,202
2392,1,8,99,2,252
2392,1,8,99,9,252
2392,1,8,99,5,291
2392,0,8,2689,7,317
2392,0,8,99,7,362
2400,1,8,99,4,124
2400,1,8,99,9,124
2400,0,8,2661,3,157
2400,1,8,99,3,63
2400,1,8,2206,7,108
2400,1,8,2603,1,220
2400,1,8,2603,2,220
2400,0,8,99,2,362
2400,0,7,2495,1,39
2400,0,7,2495,2,39
2400,1,7,2494,1,92
2400,1,7,2494,2,92
2400,0,7,99,1,195
2400,0,7,99,2,195
2400,1,7,3025,1,265
2400,1,7,3025,2,265
2403,0,8,2086,3,24
2403,1,8,99,3,124
2403,0,8,2661,1,157
2403,1,8,99,1,201
2403,0,8,2200,3,40
2403,0,8,3257,1,131
2403,0,8,2592,3,180
2407,1,8,99,3,188
2407,0,8,2168,7,218
2407,1,7,99,3,90
2407,99,7,99,4,268
2407,0,7,99,1,390
2407,0,7,99,4,390
2407,0,7,3414,9,421
2407,0,7,99,9,452
2407,1,7,3119,3,67
2407,0,7,3134,9,97
2407,0,7,99,2,103
2407,0,7,3141,5,129
2407,0,7,99,6,183
2407,0,7,2282,9,207
2407,1,7,99,3,294
2407,0,7,2687,6,306
2408,1,8,99,2,57
2408,1,8,99,7,57
2408,1,8,99,5,420
2408,1,8,2347,1,17
2408,1,8,2347,7,17
2408,1,8,99,2,114
2408,1,8,99,4,114
2408,1,8,99,1,188
2408,1,8,99,5,338
2408,0,8,99,1,362
2408,0,8,99,2,362
2408,1,7,99,1,57
2408,1,7,99,2,168
2408,0,7,3168,3,406
2408,1,7,2028,2,449
2408,0,7,2495,1,39
2408,0,7,2495,2,39
2408,1,7,2442,9,40
2408,1,7,2680,9,71
2408,0,7,99,4,107
2408,0,7,99,3,116
2408,0,7,99,6,167
2408,1,7,99,7,173
2408,0,7,99,1,195
2408,0,7,99,7,195
2408,1,7,99,2,280
2408,1,7,99,4,280
2408,1,7,99,7,280
2408,1,7,99,9,280
2408,1,7,2356,1,298
2408,1,7,2356,2,298
2408,1,7,2356,7,298
2408,0,7,99,6,344
2408,0,7,99,6,344
2410,0,8,2171,9,2
2410,0,8,99,1,190
2410,0,8,99,1,176
2410,0,8,99,1,324
2410,0,8,2462,3,348
2410,0,8,99,4,375
2410,0,8,99,7,392
2410,0,7,99,3,98
2412,0,8,99,3,411
2412,0,8,2171,6,2
2412,0,8,99,6,46
2412,0,8,99,6,46
2412,0,8,2340,7,346
2412,0,8,3287,2,58
2412,0,8,3108,3,96
2412,0,8,99,5,104
2412,0,8,2246,7,177
2412,0,8,2689,2,317
2412,0,8,2500,2,376
2412,1,7,3384,3,139
2412,0,7,99,3,307
2413,0,8,2560,7,268
2413,0,8,2346,5,279
2413,0,8,99,9,434
2413,1,8,3197,9,104
2413,0,8,2163,9,114
2413,1,8,2268,2,164
2413,0,8,3086,1,299
2413,0,7,3059,2,425
2413,0,7,99,2,452
2413,0,7,3134,2,97
2413,0,7,99,2,104
2415,1,8,99,3,57
2415,1,8,99,5,57
2415,1,8,2080,5,71
2415,1,8,2080,9,71
2415,1,8,2081,1,207
2415,1,8,99,1,307
2415,1,8,3253,1,320
2415,1,8,2665,1,395
2419,0,8,99,9,411
2419,0,8,99,9,47
2419,0,8,99,9,97
2419,1,8,99,3,173
